text,emotion
"""nie mam zamiaru słuchać tego, co mówisz. nie interesuje mnie twoje zdanie. nie chcę w to wnikać ani nawet o tym słyszeć.""",5
"""jestem zobowiązany do wykonania tego zadania.""",0
"""życie jest piękne! cieszę się każdym dniem!""",1
"""nigdy nie uda mi się osiągnąć tego, czego pragnę.""",2
"""o boże, co to było? nie chcę się tu znaleźć!""",3
"""jak możesz mi to zrobić?! skończyło się na tym, że mnie oszukujesz? to jest niedopuszczalne!""",4
"""nigdy nie miałem zamiaru tego robić, ale wygląda na to, że muszę.""",5
"jestem bardzo zadowolony z postępów, które osiągnęliśmy, ale wciąż istnieje wiele rzeczy do zrobienia.",0
"hej, dzisiaj jest piękny dzień! cieszę się, że mogę wyjść na świeże powietrze i cieszyć się słońcem!",1
"""czuję się jakbym został pozbawiony wszystkiego, co miałem. czuję się tak, jakbym był samotny i bezradny, jakbym nie miał nikogo do kogo mógłbym się zwrócić o pomoc. czuję się jakbym był zagubiony w świecie bez nadziei.""",2
"""nie wiem, co się dzieje, ale czuję się bardzo niespokojny. boję się, że coś złego może się wydarzyć.""",3
"""nie mam już dosyć tego wszystkiego! nie mam już siły walczyć z tym wszystkim! to jest naprawdę za dużo, bym mógł to dłużej tolerować! nie wystarczy już tylko przeczekać, muszę coś z tym zrobić - i to teraz!""",4
"""jeśli twoje życie jest tak bezwartościowe, że nawet śmierć nie chce cię przyjąć, to znaczy, że jesteś zbyt słaby, by nawet umrzeć.""",5
"""to niesamowite, jak wszystko się zmienia wokół nas.""",6
"""rozumiem, że masz wątpliwości, ale postarajmy się rozwiązać problem jak najszybciej.""",0
"""czuję się tak samotny i bezradny. nie wiem, jak mam sobie poradzić z tym wszystkim.""",2
"""nie wiem, co się tu dzieje, ale czuję, że jestem w niebezpieczeństwie! muszę stąd uciekać!""",3
"""nie mam już dość tego! nie ma żadnego powodu, aby wszystko to trwało dłużej! jestem wykończony i dość mam tego całego bałaganu!""",4
"""nienawidzę tego, co robisz, i nie mam zamiaru się z tym godzić.""",5
"rozumiem, że muszę wziąć pod uwagę wszystkie fakty i informacje, aby wyciągnąć odpowiednie wnioski.",0
"życie jest piękne! cieszę się, że mam okazję doświadczać jego radości każdego dnia!",1
"""czuję się tak samotny i bezsilny. nie mam siły, aby walczyć z tym, co mnie trapi. wydaje się, że wszystko, co robię, jest daremne i że nie ma dla mnie żadnego wyjścia.""",2
"jestem bardzo zaniepokojony tym, co się dzieje. wydaje się, że sytuacja cały czas się pogarsza, a ja nie wiem, co mam zrobić. obawiam się, że bez odpowiedniej pomocy może być już za późno, aby jakoś zmienić bieg wydarzeń. boję się, że możemy wszyscy znaleźć się w bardzo trudnej sytuacji, jeśli nie zaczniemy działać teraz.",3
"""jak możesz mi to zrobić? czy naprawdę myślisz, że jestem tak głupi, że nie zauważę? jestem wściekły, że moje uczucia nie są dla ciebie ważne! nie możesz traktować mnie tak, jakbym był nic niewarty!""",4
"""nie mam zamiaru słuchać twoich bredni ani wyrażać zgody na twoje nieracjonalne pomysły. nie chcę mieć nic wspólnego z tym, co proponujesz.""",5
"""to naprawdę zmienia sposób, w jaki myślimy o świecie!""",6
"""śmiech to najlepszy lek, więc bawmy się i żyjmy pełnią życia!""",1
"""czuję się tak, jakbym był całkowicie sam w tym świecie, nie mając nikogo, kogo mogłabym nazwać przyjacielem.""",2
"""śmierdzi tu jak zgniłe jajka w starym, pleśniącym kartonie.""",5
"nie mam żadnych emocji wobec tego, co się dzieje. po prostu staram się patrzeć na to z dystansem.",0
"""czuję się tak, jakbym był w samym środku mroźnego oceanu, bez nadziei na powrót do brzegu. czuję się tak samotny i bezradny jak nigdy dotąd.""",2
"""boże, co się stanie? czy jestem bezpieczny? czy to, co widzę, jest rzeczywiste? czy to, co czuję, jest realne? czy moje życie naprawdę skończy się w ten sposób?""",3
"""jak możesz mieć odwagę robić coś takiego? czy naprawdę myślisz, że to jest w porządku? nie jestem zadowolony z tego, co zrobiłeś, i widzę, że nie masz pojęcia o konsekwencjach swoich czynów! to jest po prostu najgorsze!""",4
"""nie mam ochoty na żadne z twoich pomysłów. wszystko, co mówisz, wydaje mi się bezsensowne.""",5
"""wygląda na to, że mamy tu do czynienia z trudną sytuacją.""",0
"""życie jest piękne! cieszę się, że mogę dzielić je z tak wieloma wspaniałymi ludźmi!""",1
"""wszystko, co robię, jest nie wystarczająco dobre. nie mogę zrobić niczego, co by mnie uszczęśliwiło.""",2
"""nie chcę tam iść. boję się, co tam może być.""",3
"""nie mam już siły z tobą walczyć! nie wytrzymam tego dłużej! jeśli nie będziesz mnie słuchał, to wyjdę i już nigdy nie wrócę!""",4
"""twoje życie jest bezwartościowe i nikt nie będzie cię szanował, jeśli nie zaczniesz się zmieniać.""",5
"""co to jest?""",6
"""zgadzam się, że to interesujące, ale nie jestem pewien, czy jest to coś, co chcę robić.""",0
"""jestem tak wdzięczny za wszystko, co mam i za to, że mogę dzielić się swoją radością z innymi. jestem szczęśliwy, że mogę żyć życiem pełnym pasji, miłości i wspaniałych przygód.""",1
"""czuję się tak, jakbym był całkowicie sam na świecie, jakby nikt mnie nie rozumiał ani nie wspierał w tym, co przeżywam.""",2
"jestem bardzo zaniepokojony tym, co się dzieje. nie wiem, jak długo będziemy w stanie kontynuować nasze życie w takim stanie niepewności. czuję, że nasza przyszłość jest niepewna i że możemy w każdej chwili stanąć przed trudnymi wyborami. obawiam się, że nasze dotychczasowe życie może zostać zmienione na zawsze.",3
"""jestem zmęczony ciągłymi przeszkodami i zniechęceniem! to jest nie do zniesienia! nie wiem, jak dłużej to wytrzymać!""",4
"""twoja twarz wygląda jak zgniłe jajo, pokryte brzydkimi plamami i paskudnym zapachem.""",5
"""nie mogę uwierzyć, jak szybko wszystko się zmieniło! to jakby całkowicie inny świat!""",6
"""to takie okropne, że znowu muszę się zmierzyć z tym wszystkim sam.""",2
"""nie wiem, czy dam sobie radę. czy poradzę sobie z tym problemem? czy będę w stanie go rozwiązać? boję się, że nie dam rady.""",3
"""nie mam już dość tego! jestem zmęczony bezczynnością i tym, jak mój czas jest marnowany! muszę to zmienić natychmiast!""",4
"""twoje życie jest niczym niepowstrzymana plaga, która zatruwa wszystko, co napotka na swojej drodze.""",5
"""hmm, to trochę niezrozumiałe.""",6
"hej! co tam słychać? mam nadzieję, że wszystko w porządku i że masz dzisiaj wspaniały dzień!",1
"""czuję się tak samotny, jakbym był na samym końcu świata. nie mam nikogo, na kogo mogę liczyć, ani nikogo, kto mógłby mnie wysłuchać.""",2
"""to jest absolutnie niedopuszczalne! nie mam zamiaru tolerować takiego zachowania! powiedziałem to już raz, ale teraz mówię to jeszcze raz - nie będę się godzić na to, co właśnie zrobiliście!""",4
"""twoje oczy są jak pływające robaki, przerażające i odrażające.""",5
"""nie mogę uwierzyć, że to się stało! co ja mam teraz zrobić?""",6
"""cieszę się, że moje życie jest pełne miłości, radości i wspaniałych chwil!""",1
"""czuję się tak, jakby cały świat przeciwko mnie się obrócił i nie mam już siły walczyć.""",2
"""nie wiem, co się stanie, ale czuję, że jest coś złego i boję się tego, co może nadejść!""",3
"""nie mam czasu na twoje bzdury. to, co mówisz, jest bez znaczenia.""",5
"""coś takiego? to nie do pomyślenia!""",6
"zgadzam się, że należy podjąć działania w celu rozwiązania tego problemu.",0
"cieszę się, że mam okazję cieszyć się z tego, co mam i za to, co przede mną. jestem szczęśliwy, że mogę wykorzystać swoje talenty i zdolności, aby osiągnąć swoje cele.",1
"""nigdy nie poczułem się tak samotny jak teraz. to jakbym był całkowicie odcięty od świata.""",2
"jestem pełen obaw, że moje bezpieczeństwo jest zagrożone. niepokoją mnie informacje o przestępstwach, które coraz częściej mają miejsce w mojej okolicy. obawiam się, że moje mienie i osobiste bezpieczeństwo mogą być zagrożone i nie wiem, jak się przed tym bronić.",3
"""nienawidzę, że muszę ciągle walczyć o to, co mi się należy. nie ma zasad, nie ma uczciwości, nie ma sprawiedliwości! to, co robicie, jest po prostu skandaliczne!""",4
"""jesteś tak bezwartościowy, że nawet nie warto z tobą rozmawiać. czyż nie jest to smutny obraz twojej bezcelowości?""",5
"""to jest naprawdę dziwne, jak wszystko się zmienia.""",6
"""świat jest pełen pozytywnych możliwości! cieszę się, że mogę je wykorzystać!""",1
"""nie mam pojęcia, dlaczego miałbym się tym przejmować. to nie mój problem.""",5
"""no cóż, to jest bardzo niespodziewane!""",6
"postaram się zrobić to, co najlepsze dla wszystkich zaangażowanych stron.",0
"""cieszę się, że mam możliwość dzielenia się swoją radością z innymi i wiem, że jestem wyjątkowy i mam wiele do zaoferowania światu!""",1
"""czuję się tak, jakbym był na dnie jeziora, bez nadziei na powrót na powierzchnię. wszystko wokół mnie wydaje się takie beznadziejne i bezcelowe.""",2
"""o boże, co się dzieje? coś tu jest i nie wiem, co to jest! czy to jest zło? czy to jest koniec? nie wiem, co mam robić! boję się, że to coś złego mnie złapie!""",3
"""to jest absolutnie niedopuszczalne! nie mogę w to uwierzyć, że muszę znowu zmagać się z tym problemem! co za marnowanie czasu!""",4
"""twoje życie jest nic nie warte i nigdy nie osiągniesz sukcesu, jeśli nie zmienisz swojego podejścia.""",5
"""czy to możliwe, że wszystko, co dzieje się na świecie, ma jakiś cel? nie wiem, jak odpowiedzieć na to pytanie, ale wydaje mi się, że wszystko, co robimy, ma znaczenie i ma wpływ na nasze życie.""",6
"""rozumiem twoje stanowisko, ale musimy poszukać innego rozwiązania.""",0
"""życie jest piękne i nie ma nic lepszego niż cieszyć się każdą chwilą!""",1
"""wszystko, co robię, kończy się niepowodzeniem. nie wiem, co mam zrobić, aby to zmienić"".",2
"""nie wiem, czy dam sobie radę. czuję, że jestem nieprzygotowany i nie wiem, jakie są konsekwencje moich działań. boję się, że może to skończyć się źle.""",3
"""nie mam już dość tego wszystkiego! jestem po prostu wykończony tym całym zamieszaniem!""",4
"""ugh, to jest tak obrzydliwe, że aż chce mi się wymiotować.""",5
"jestem zdania, że powinniśmy zbadać wszystkie możliwe opcje, zanim podjęliśmy decyzję.",0
"jestem tak szczęśliwy, że moje życie jest pełne radości i wspaniałych chwil!",1
"""czuję się jakbym tracił nadzieję. wydaje mi się, że wszystko, co robię, jest bezcelowe i nie ma sensu. nie wiem, jak dalej iść ani co zrobić, aby zmienić moje życie.""",2
"""boże, co się stanie? czy to naprawdę się dzieje? czy to koniec? nie wiem, jak długo jeszcze mogę to wytrzymać. czuję się tak bezsilny i bezbronny. nie wiem, co zrobić, nie wiem, dokąd pójść. strach mnie ogarnia.""",3
"""nie mam już siły cierpieć twojego braku szacunku! nie mam czasu na to, byś znowu mnie zawiodła! nie mam ochoty słuchać twoich wymówek! to koniec! nie chcę cię więcej widzieć!""",4
"""nigdy nie zrozumiem, dlaczego ludzie nie potrafią po prostu wziąć odpowiedzialności za swoje czyny i za to, co robią.""",5
"""życie jest piękne i jestem szczęśliwy, że mogę je cieszyć każdego dnia!""",1
"""nic nie mogę zrobić, aby zmienić tę sytuację. jestem bezsilny.""",2
"""jego skóra wyglądała jak śmierdzący, wysuszony kawałek mięsa, pokryty szarymi, odpadającymi skórkami.""",5
"""to zależy od sytuacji, ale zazwyczaj staram się trzymać z dala od konfliktów.""",0
"""życie jest pełne radości i piękna! cieszę się, że mogę cieszyć się każdym dniem, który daje mi możliwość odkrywania nowych rzeczy i doświadczania nowych przygód!""",1
"""czuję się tak, jakbym był całkowicie bezradny i nie miał żadnej kontroli nad swoim życiem.""",2
"jestem bardzo zaniepokojony tym, co się dzieje. czuję, że mam coraz mniej kontroli nad sytuacją i obawiam się, że moje decyzje mogą mieć poważne konsekwencje. nie wiem, jak poradzić sobie z tym wszystkim i obawiam się, że moja niepewność może mieć fatalne skutki.",3
"""jestem tak wściekły, że chciałbym wykrzyczeć cały świat! nie mam już siły, by dłużej to wszystko znosić! co za bezsensowność! jak można znieść taką bezsensowność? to jest niesprawiedliwe, niemoralne i nie do zaakceptowania! nie wytrzymam już tego dłużej!""",4
"""nie mam zamiaru dzielić się swoją opinią. nie interesuje mnie, co inni myślą. nie jestem zainteresowany dyskusją.""",5
"""to wszystko jest takie dziwne... nie wiem, co mam o tym myśleć.""",6
"hej, świecie! dzisiaj jest piękny dzień, więc zabieram się do śmiechu!",1
"""czasami czuję się tak samotny, jakby nikt mnie nie rozumiał ani nie kochał.""",2
"""czy to naprawdę dobry pomysł? co jeśli coś pójdzie nie tak? czy będziemy w stanie to naprawić?""",3
"""jestem tak zły, że chcę wyrwać wszystko, co mam w ręku i rzucić je o ścianę!""",4
"""jesteś szczurzą bezczelnością, który nie zasługuje na żadną litość.""",5
"""coś tu jest nie tak - jak to się stało?""",6
"""nie mam zdania na ten temat, ale jestem otwarty na dyskusję"".",0
"cieszę się, że mam tak wielu wspaniałych ludzi wokół siebie, którzy mnie wspierają i motywują do dążenia do moich celów. jestem bardzo wdzięczny za ich wsparcie i miłość.",1
"""czuję się tak samotny i bezradny, jakbym był na samym końcu świata.""",2
"jestem bardzo zaniepokojony tym, co się dzieje. odczuwam ogromny strach, że moje życie może się zmienić w każdej chwili, a nie wiem, jak się do tego przygotować. nie wiem, co będzie dalej, i obawiam się, że będę musiał stawić czoła nieznanym wyzwaniom. nie wiem, jak poradzę sobie z tym, co przede mną, i jestem przerażony perspektywą, że moje życie może się zmienić w ciągu jednej chwili.",3
"""jak możesz mi to zrobić?! co za bezmyślne, okrutne zachowanie! nie mam słów, aby opisać jak bardzo jestem wściekły! jak możesz tak postępować?! to niedopuszczalne!""",4
"""życie jest po prostu krótkie i bezsensowne, nie ma sensu tracić czasu na coś, co nie ma żadnego znaczenia.""",5
"""czasami mam wrażenie, że życie jest jak gra w kasynie - nigdy nie wiadomo, co przyniesie następna runda!""",6
"życie jest piękne! cieszę się, że mogę cieszyć się każdym dniem i dzielić radością z innymi!",1
"""wszystko, co robię, jest bez sensu. nie mam pojęcia, co mam zrobić, żeby odzyskać radość życia.""",2
"""nie chcę tu być. chcę stąd wyjść. coś mnie przeraża.""",3
"""nie mam już siły na twoje bezsensowne zachowanie! przestań natychmiast!""",4
"""twoje życie jest puste i bezsensowne. twoje marzenia są tylko iluzją, która nigdy się nie spełni.""",5
"""myślę, że wszyscy powinniśmy szanować naszą różnorodność i pozwolić, aby każdy mógł wyrazić swoje zdanie.""",0
"""cieszę się, że mam możliwość wykorzystania swoich talentów i możliwości, aby wnieść pozytywny wkład w społeczeństwo!""",1
"""czasami czuję się tak, jakbym był całkowicie sam na tym świecie i nikt nie dba o mnie.""",2
" jestem naprawdę zaniepokojony tym, co się dzieje. nie wiem, co się stanie, jeśli sytuacja nie ulegnie poprawie. obawiam się, że może to mieć poważne konsekwencje dla nas wszystkich.",3
