text,emotion
"Jestem przerażony perspektywą tego, co może się wydarzyć. Nie mam pojęcia, co będzie dalej. Czuję się bezradny i niepewny, co do tego, co przyniesie przyszłość. Obawiam się, że nie będę w stanie poradzić sobie z nadchodzącymi wydarzeniami. Boję się, że moje plany i cele nie zostaną zrealizowane. Nie wiem, jak poradzę sobie z tym wszystkim.",3
"""Czy naprawdę myślisz, że jestem tak głupi, że nie widzę, co tu się dzieje? Nie mam czasu na twoje gierki i nie mam ochoty na twoje bezsensowne zachowanie. Więc jeśli masz jakiś cel, to najwyższy czas, żebyś go osiągnął, bo moja cierpliwość już się wyczerpała!""",4
"""Nie mam zamiaru słuchać tego, co masz do powiedzenia. Nie interesuje mnie to, co mówisz, i nie chcę tego słyszeć.""",5
"""Nie wiem, jak to się stało. To jest dla mnie zupełnie niezrozumiałe.""",6
"""Myślę, że to interesujące.""",0
"""Świat jest pełen radości, a ja cieszę się każdym dniem!""",1
"""Czuję się tak, jakbym był samotny w tłumie, nikt nie zauważa mojego bólu.""",2
"""Boże, co się tu dzieje? Coś jest tu ze mną! Nie mogę się ruszyć! Nie wiem, co się stanie!""",3
"""Nie mam czasu na takie głupoty. To jest po prostu bezsensowne!""",4
"""Zaślepieni przez własne ego, ludzie są zdolni do wszystkiego, by osiągnąć swoje własne korzyści, nawet jeśli oznacza to krzywdzenie innych.""",5
"""No cóż, to jest naprawdę niespodziewane!""",6
"""Myślę, że wszystko zależy od sytuacji i okoliczności"".",0
Życie jest piękne i mam zamiar cieszyć się każdą chwilą!,1
"""Wszystko, czego pragnę, to znaleźć sens w życiu, ale czasami wydaje się, że wszystko jest bezcelowe i bezsensowne.""",2
"""Nie wiem, co mam robić. Czuję się tak przerażony, że nie mogę nawet myśleć o tym, co może się wydarzyć.""",3
"""Jak możesz mi to zrobić?! Co za okropny akt okrucieństwa! Nie mogę uwierzyć, że jesteś tak bezduszny! Nie mam słów, aby opisać, jak bardzo mnie to zraniło. Nie chcę mieć już nic wspólnego z tobą!""",4
"""Uwielbiam patrzeć, jak ludzie cierpią i słyszeć ich jęki bólu. To jak wyciskanie soku z cytryny - czuć smak słodyczy, gdy cierpią.""",5
"""Czy to możliwe, że wszystko, co widzimy, słyszymy i czujemy jest tylko iluzją? To naprawdę niesamowite!""",6
"""Myślę, że to dobra decyzja.""",0
"""Życie jest za krótkie, aby nie mieć trochę zabawy!""",1
"""Życie wydaje się bez sensu, kiedy czujesz się tak samotny.""",2
"""Nie wiem, co się dzieje, ale czuję, że jestem w niebezpieczeństwie! Coś, coś jest tu za mną!""",3
"""Jestem zmęczony twoim bezmyślnym zachowaniem! Nie mam już siły słuchać twoich wymówek ani znosić twojego bezczelnego postępowania!""",4
"""Nie mam pojęcia, co jest dobre, a co złe. Czy to ma znaczenie? Nie szukaj w życiu sensu, bo go nie znajdziesz.""",5
"""Hmm, to jest naprawdę dziwne.""",6
"""Myślę, że to zależy od sytuacji i od tego, co jest dla ciebie najlepsze.""",0
"Cieszę się, że mam okazję cieszyć się życiem i wszystkimi jego radościami.",1
"""Czuję się tak, jakby moje serce było w kawałkach. Nic już nie jest takie samo i nie wiem, czy kiedykolwiek będzie.""",2
"""Nie wiem, czy jestem na to gotowy. Jestem trochę przerażony tym, co może się wydarzyć.""",3
"""Czy naprawdę myślisz, że mnie oszukasz? Nie zamierzam tolerować twojego zachowania ani tego, jak traktujesz innych. Jeśli nie zmienisz swojego postępowania, będziesz musiał za to zapłacić!""",4
"""Twoje włosy są brudne i odrażające, jakbyś je nie mył od miesięcy!""",5
"""Kto by pomyślał, że moje życie może zmienić się tak drastycznie w ciągu jednego dnia!""",6
"Ok, zgadzam się.",0
"""Cieszę się, że mam okazję żyć w tak pięknym i szczęśliwym świecie!""",1
"""Czasem czuję się tak, jakbym nie miał nikogo, kto by mnie wspierał. Czuję się tak samotny.""",2
"""Boję się, że nie będziemy w stanie poradzić sobie z tym wszystkim. Co jeśli nasze najlepsze wysiłki nie wystarczą?""",3
"""Nie mam czasu na twoje głupoty! Idź i zajmij się swoimi sprawami!""",4
"""Nie mam zamiaru się z tobą dzielić. To moje i tylko moje"".",5
"""Hm, to jest dziwne.""",6
"""Myślę, że to dobry pomysł, ale musimy zobaczyć, jak to się sprawdzi w praktyce.""",0
"""Jestem tak szczęśliwy, że mogę cieszyć się życiem i każdym dniem, który mam!""",1
"""Czuję się tak, jakbym był w samym środku mroźnego oceanu, tonąc coraz głębiej, bez nadziei na powrót. Wszystko, co kiedyś było ważne, teraz nie ma znaczenia, a ja nie mam siły, by walczyć dalej.""",2
"""Oh Boże, nie wiem co mam zrobić! Czuję się tak bezradny, jakbym stał na krawędzi przepaści. Nie mam pojęcia jak mam się z tego wyplątać. Czy ktoś może mi pomóc? Boję się, że jeśli tego nie zrobię, to wszystko się posypie.""",3
"""Nie mam już siły słuchać tego! Jestem zmęczony twoim ignorowaniem moich uczuć i potrzeb. Nie pozwolę ci dłużej mnie tak traktować!""",4
"""Życie jest bez sensu i pozbawione jakiejkolwiek wartości - jest to po prostu bezcelowe marnowanie czasu.""",5
"""Nie mogę w to uwierzyć! To po prostu niewiarygodne!""",6
Rozumiem twoje stanowisko.,0
"""Śmiech to najlepsza terapia, więc śmiejmy się do woli!""",1
"""Ciągle czuję się tak samotny i nieważny, jakby świat mnie nie zauważał.""",2
"""Nie wiem, czy jestem gotowy na to, co mnie czeka. Obawiam się, że moje decyzje mogą mieć długofalowe konsekwencje, których nie jestem w stanie przewidzieć.""",3
"""Nienawidzę tego! Nie zasługuję na to! Nie zamierzam tego znosić dłużej!""",4
"""Jesteś tak bezwartościowy, że nawet nie zasługujesz na to, by być wspomnianym.""",5
"""Och, to jest niesamowite!""",6
"""Nie mam zdania na ten temat, ponieważ nie mam wystarczającej wiedzy, aby wyrazić własne zdanie.""",0
"Cieszę się, że udało mi się osiągnąć wszystko, co zaplanowałem i jestem bardzo szczęśliwy z tego, co osiągnąłem.",1
"""Czuję się tak, jakbym wszystko, co robię, było na próżno. Nic nie ma sensu, ani nie ma żadnego celu.""",2
"Jestem przerażony tym, co się dzieje. Nie mam pewności, co będzie dalej i co może wydarzyć się w najbliższej przyszłości. Obawiam się, że moje życie może ulec zmianom, które będą trudne do zaakceptowania. Nie wiem, czy będę w stanie poradzić sobie z tymi zmianami i czy będę w stanie sobie z nimi poradzić. To wszystko jest bardzo przerażające.",3
"""Jak możesz wystawiać mnie na próbę w taki sposób? Nie zasługujesz na moje wyrozumiałość! Nie będę dłużej tolerować twojego zachowania! To już koniec!""",4
"""Czuję się jakbym był całkowicie bezcelowy i bezwartościowy. Nie mam pojęcia, po co tu jestem, ani jak mogę się wyróżnić.""",5
"""Cóż, nigdy bym nie pomyślał, że to wszystko się tak szybko zmieni! Jestem zszokowany tym, jak wszystko się zmieniło w ciągu ostatnich kilku miesięcy.""",6
"""Myślę, że to interesujące.""",0
"Śmiej się każdego dnia, bo życie jest zbyt krótkie, aby nie cieszyć się z małych rzeczy!",1
"""Wszystko, co robiłem, było dla niczego. Wszystko, co miałem, zniknęło. Nie mam już nic.""",2
"""O Boże, co to było?""",3
"""Czy to wszystko, co możesz zrobić? Nie mam czasu na twoje błędy! Idź i napraw je natychmiast!""",4
"""Nie mam zamiaru tego robić, nie mam ochoty. Nie mam zamiaru tracić czasu na coś takiego.""",5
"""Hm, to jest naprawdę dziwne.""",6
Nie mam nic do powiedzenia na ten temat.,0
"Hej, co słychać? Jak tam życie? Mam nadzieję, że mijają Ci się dni w szczęściu i radości!",1
"""Czuję się jakbym był bezsilny wobec tego, co się dzieje wokół mnie. Nie wiem, jak sobie poradzić z tym wszystkim. Czuję, że moje życie już nigdy nie będzie takie samo.""",2
"""Nie chcę się zbliżać, bo boję się, że coś złego się stanie.""",3
"""Nie mam czasu na twoje głupie zabawy. Masz już dość przyprawiać mi życie? Jeśli tak, to lepiej się z tym uporać, bo nie mam ochoty na twoje głupoty!""",4
"""Życie jest bezsensowne i pozbawione jakichkolwiek wartości. Nie ma nic, co zasługuje na naszą uwagę ani nadzieję na lepsze jutro.""",5
"""Nie mogę uwierzyć, że to się wydarzyło! Co się stało?""",6
"""To jest fakt.""",0
"""Życie jest dobre! Każdego dnia mam okazję się uśmiechać i cieszyć z tego, co mam!""",1
"""Czuję się tak, jakbym był nikim, jakby wszystko, co robię, było bez znaczenia.""",2
"""Oh Boże, co się stało? Nie chcę tu być!""",3
"""To jest po prostu niedopuszczalne! Nie wybaczę takiego postępowania!""",4
"""Nie jestem zainteresowany twoimi problemami. Lepiej zajmij się nimi sam.""",5
"""Cóż za zaskakująca sytuacja!""",6
Jestem neutralny w tej kwestii i pozostawiam decyzję do wyboru innym.,0
"""Cieszę się, że mam wystarczająco dużo czasu, aby spędzić go z moimi bliskimi i uczynić go naprawdę wyjątkowym.""",1
"""Czuję się tak samotny, jakbym był na końcu świata.""",2
"""Nie wiem, co się dzieje, ale czuję, że jestem w niebezpieczeństwie. Czuję, że coś złego jest tu blisko i nie wiem, co mam zrobić.""",3
"""Jak możesz mi to zrobić? Czy naprawdę uważasz, że mogę to znieść? Nie masz pojęcia, jak bardzo mnie to zraniło. To jest po prostu nie do zniesienia!""",4
"""Nigdy nie zrozumiem, dlaczego ludzie muszą tak bezsensownie tracić swój czas i pieniądze na rzeczy, które nie mają żadnego sensu.""",5
"""Czasami trzeba zaryzykować, aby zobaczyć, jak daleko można zajść!""",6
"Tak, zrobię to.",0
"""Cieszę się, że mogę cieszyć się każdym dniem i że mam wokół siebie ludzi, którzy mnie wspierają!""",1
"""Zdawało mi się, że wszystko w moim życiu idzie w dobrym kierunku, ale jak się okazuje, wszystko jest tylko iluzją.""",2
"""Jestem przerażony, że moje decyzje mogą mieć długoterminowe konsekwencje, których nie jestem w stanie przewidzieć ani uniknąć.""",3
"""Nie mam już dość tego wszystkiego! Nie dam się już więcej wykorzystywać! Jeśli myślicie, że mnie złamiecie, to jesteście w błędzie!""",4
"""Nigdy nie miałem nic dobrego do powiedzenia na temat nikogo, więc nie dziw się, że mam takie odrażające zdanie: ludzie są gorsi niż szczury w kanale.""",5
"""Hm... to jest dziwne.""",6
"Rozumiem Twoje stanowisko, ale mam inne zdanie.",0
"Jestem tak szczęśliwy, że mogę dzielić się moją radością z innymi! To wspaniałe uczucie, kiedy możesz cieszyć się każdym dniem, ciesząc się z małych rzeczy!",1
"""Czuję się tak, jakbym miał trwać w tym smutku wiecznie. Nic nie jest w stanie przerwać tego uczucia i wydaje mi się, że już nigdy nie będę szczęśliwy.""",2
"""O Boże, co się dzieje? Czy to naprawdę jest prawdziwe? Co jeśli to jest złe? Co jeśli nie będę w stanie tego uniknąć? Co jeśli jestem bezsilny?""",3
"""Czy to naprawdę tak trudne do zrozumienia? Przestańmy zwlekać i zacznijmy działać już teraz!""",4
"""Jestem zmęczony ciągłymi narzekaniami i nieustannymi pretensjami. Nie chcę tego już dłużej słuchać!""",5
"""To jest naprawdę dziwne, że wciąż nie możemy rozwiązać tego problemu!""",6
"Ok, rozumiem.",0
"""Życie jest piękne i cieszę się, że mogę je w pełni wykorzystać!""",1
"""Wszystko, co miałem, zniknęło tak szybko, jak się pojawiło. Czuję się tak samotny i zagubiony.""",2
"""Nie wiem, co się stanie, jak to zrobimy! To jest zbyt niebezpieczne!""",3
"""Nie mam czasu na to! Co za strata czasu!""",4
"""Twoje życie jest bezwartościowe i bezsensowne, więc nie ma sensu, żebyś istniał.""",5
"""Coś tu jest nie tak - to nie może być prawdziwe!""",6
Jestem otwarty na nowe pomysły i zawsze szukam sposobów na rozwiązywanie problemów.,0
"Cieszę się, że mam możliwość cieszyć się życiem i wszystkim, co ma do zaoferowania!",1
"""Czuję się tak samotny, jakbym był w samym środku pustyni, bez żadnej nadziei na lepsze jutro.""",2
"Boże, nie wiem, co się stanie, jeśli to zrobimy. Czy powinienem to zrobić? Jestem tak przerażony, że nie wiem, co mam zrobić.",3
"""Nie mam żadnego zamiaru dłużej tracić czasu na twoje głupoty! Jesteś nieodpowiedzialny, niedojrzały i nie zasługujesz na moją uwagę!""",4
"""Twoje zachowanie jest tak odrażające, jakbyś była stworzona z odpadków ściekowych"".",5
"""Nie mam pojęcia co się dzieje.""",6
"""Rozumiem, jak to jest.""",0
"""Cieszę się, że mogę cieszyć się życiem i być szczęśliwym każdego dnia!""",1
"""Wszystko, co robię, jest bezcelowe. Nikt nie zwraca na mnie uwagi, ani nie docenia wysiłku, który wkładam.""",2
"""Nie wiem, jak sobie poradzę, jeśli sytuacja nie ulegnie poprawie. Jestem przerażony tym, co może się stać, jeśli nie znajdę rozwiązania tego problemu.""",3
"""Dość tego! Jestem zmęczony twoimi wymówkami. Nie pozwolę ci dłużej mnie oszukiwać!""",4
"""Nie mam zamiaru słuchać tego, co masz do powiedzenia. Nie interesują mnie twoje opinie i nie chcę mieć z tobą nic wspólnego.""",5
"""Coś tu jest nie tak - to nie może być prawdziwe!""",6
"""To zależy od sytuacji i może być trudne do określenia.""",0
"Cieszę się, że mogę dzielić swoją radość z innymi i że mam okazję wspierać tych, którzy na to zasługują. To jest dla mnie największym szczęściem.",1
"""Czasami czuję się tak, jakbym był sam na świecie, bez nikogo, kto mógłby mnie wesprzeć lub zrozumieć. To jest straszne uczucie, gdy nie ma nikogo, z kim można porozmawiać lub komu można zaufać.""",2
"""Nie wiem, co się stanie, jeśli to nie uda się powstrzymać! Boję się, że wszystko, co znamy, może się zmienić na zawsze!""",3
"""Jak możesz mi to zrobić? Jak możesz po prostu odejść, zostawiając mnie samą? Czy naprawdę myślisz, że to jest w porządku? Myślisz, że możesz po prostu zniknąć w ten sposób? To nie do przyjęcia! Nie możesz mi po prostu tego zrobić!""",4
"""Jesteś niczym więcej niż złośliwym pasożytem, który próbuje zepsuć każdą sytuację, w której się znajdujesz.""",5
"""To jest naprawdę niesamowite, jak szybko wszystko się zmienia!""",6
"""Zrobię co w mojej mocy, aby pomóc.""",0
"Śmiej się tak głośno, aż twoi sąsiedzi zapukają do drzwi, żeby się dowiedzieć, co się dzieje!",1
"""Nigdy nie uda mi się niczego osiągnąć, czuję się bezsilny i bezwartościowy"".",2
"""Nie chcę tu być. To jest zbyt niebezpieczne.""",3
"""Nie mam czasu na to! Nie mam ochoty słuchać Twoich narzekania ani wysłuchiwać Twoich bezsensownych pomysłów! Czy nie możesz po prostu zrobić tego, co Ci mówię?!""",4
"""Nie mam zamiaru się z tobą zadawać.""",5
"""Hmm, to jest dziwne.""",6
"Rozumiem twoje stanowisko, ale nie zgadzam się z nim.",0
"Hej, dziś jest wspaniały dzień! Czuję się tak szczęśliwy, że aż chce mi się tańczyć!",1
"""Czuję się tak, jakbym był na dnie. Nie mam już siły walczyć, a wszystko wokół mnie wydaje się takie bezsensowne.""",2
"Jestem bardzo zaniepokojony tym, co się dzieje. Nie wiem, jak długo będziemy w stanie utrzymać nasze bezpieczeństwo i stabilność, jeśli sytuacja nie ulegnie poprawie. Obawiam się, że mogą pojawić się poważne problemy, jeśli nie zaczniemy działać szybko.",3
"""Nie toleruję już tego! Przestańcie mnie okłamywać i traktować mnie jak powietrze! Mam dość tego i nie zamierzam dłużej tego znosić!""",4
"""Nigdy nie wierzyłem w to, co mówisz. Twoje słowa to tylko puste obietnice, które nigdy nie zostaną dotrzymane.""",5
"""Nie mogę uwierzyć, że to się właśnie stało!""",6
"""Myślę, że jest to interesujące pytanie.""",0
"""Życie jest piękne! Cieszę się, że mogę cieszyć się każdym dniem i wszystkim, co mam.""",1
"""Czuję się tak samotny, jakbym był całkowicie odcięty od świata.""",2
"""Nie wiem, co się stanie, jeśli to zrobię. Czuje się jakbym stał na krawędzi przepaści i zaraz miał spaść.""",3
"""Nie mam czasu na to wszystko! Przestańcie mnie rozpraszać!""",4
"""Śmierdzi tu jakbym właśnie zamknął się w pokoju pełnym zepsutych jaj.""",5
"""Nie mogę uwierzyć, że to się wydarzyło!""",6
"Mogę powiedzieć, że wykonuję swoje obowiązki zgodnie z moimi obowiązkami i obowiązującymi przepisami.",0
"""Jestem tak szczęśliwy, że mogę dzielić się moją radością z innymi! Życie jest piękne i mam nadzieję, że każdy z nas będzie mógł cieszyć się szczęściem i spokojem!""",1
"""Czuję się tak, jakbym był sam na świecie. Nie mam nikogo, na kogo mogłabym liczyć, ani nikogo, kto mógłby mnie wysłuchać. Czuję się tak, jakbym był przygnieciony ciężarem swojej samotności"".",2
"""Nie wiem, co się stanie! Jestem tak przerażony, że nie mogę nawet ruszyć! Boję się, że to coś złego i że wszystko, co znam, może się zmienić w ciągu chwili!""",3
